first_week_day,last_week_day,age_group,gender,weekly_tests_num,weekly_cases,weekly_deceased
2020-05-17,2020-05-23,80+,זכר,1499,<15,<15
2020-05-17,2020-05-23,80+,לא ידוע,<15,0.0,0.0
2020-05-17,2020-05-23,80+,נקבה,3372,0.0,0.0
2020-05-17,2020-05-23,NULL,זכר,443,<15,0.0
2020-05-17,2020-05-23,NULL,לא ידוע,127,<15,0.0
2020-05-17,2020-05-23,NULL,נקבה,445,<15,0.0
2020-05-24,2020-05-30,0-19,זכר,2437,82.0,0.0
2020-05-24,2020-05-30,0-19,לא ידוע,36,<15,0.0
2020-05-24,2020-05-30,0-19,נקבה,2172,67.0,0.0
2020-05-24,2020-05-30,20-24,זכר,650,<15,0.0
2020-05-24,2020-05-30,20-24,לא ידוע,<15,0.0,0.0
2020-05-24,2020-05-30,20-24,נקבה,789,<15,0.0
2020-05-24,2020-05-30,25-29,זכר,803,<15,0.0
2020-05-24,2020-05-30,25-29,נקבה,1257,<15,0.0
2020-05-24,2020-05-30,30-34,זכר,954,<15,0.0
2020-05-24,2020-05-30,30-34,לא ידוע,<15,0.0,0.0
2020-05-24,2020-05-30,30-34,נקבה,1463,<15,0.0
2020-05-24,2020-05-30,35-39,זכר,866,<15,0.0
2020-05-24,2020-05-30,35-39,לא ידוע,<15,0.0,0.0
2020-05-24,2020-05-30,35-39,נקבה,1444,<15,0.0
2020-05-24,2020-05-30,40-44,זכר,715,<15,0.0
2020-05-24,2020-05-30,40-44,לא ידוע,<15,0.0,0.0
2020-05-24,2020-05-30,40-44,נקבה,1234,<15,0.0
2020-05-24,2020-05-30,45-49,זכר,529,<15,0.0
2020-05-24,2020-05-30,45-49,לא ידוע,<15,0.0,0.0
2020-05-24,2020-05-30,45-49,נקבה,742,<15,0.0
2020-05-24,2020-05-30,50-54,זכר,447,<15,0.0
2020-05-24,2020-05-30,50-54,לא ידוע,<15,0.0,0.0
2020-05-24,2020-05-30,50-54,נקבה,675,<15,0.0
2020-05-24,2020-05-30,55-59,זכר,404,<15,0.0
2020-05-24,2020-05-30,55-59,לא ידוע,<15,0.0,0.0
2020-05-24,2020-05-30,55-59,נקבה,660,<15,0.0
2020-05-24,2020-05-30,60-64,זכר,397,<15,0.0
2020-05-24,2020-05-30,60-64,נקבה,605,<15,0.0
2020-05-24,2020-05-30,65-69,זכר,395,<15,0.0
2020-05-24,2020-05-30,65-69,נקבה,638,<15,<15
2020-05-24,2020-05-30,70-74,זכר,534,<15,0.0
2020-05-24,2020-05-30,70-74,לא ידוע,<15,0.0,0.0
2020-05-24,2020-05-30,70-74,נקבה,828,<15,0.0
2020-05-24,2020-05-30,75-79,זכר,397,0.0,0.0
2020-05-24,2020-05-30,75-79,נקבה,696,<15,<15
2020-05-24,2020-05-30,80+,זכר,1501,<15,<15
2020-05-24,2020-05-30,80+,לא ידוע,<15,0.0,0.0
2020-05-24,2020-05-30,80+,נקבה,3389,<15,<15
2020-05-24,2020-05-30,NULL,זכר,372,<15,0.0
2020-05-24,2020-05-30,NULL,לא ידוע,111,<15,0.0
2020-05-24,2020-05-30,NULL,נקבה,385,<15,0.0
2020-05-31,2020-06-06,0-19,זכר,13257,113.0,0.0
2020-05-31,2020-06-06,0-19,לא ידוע,384,<15,0.0
2020-05-31,2020-06-06,0-19,נקבה,13041,124.0,0.0
2020-05-31,2020-06-06,20-24,זכר,1563,23.0,0.0
2020-05-31,2020-06-06,20-24,לא ידוע,30,<15,0.0
2020-05-31,2020-06-06,20-24,נקבה,2259,24.0,0.0
2020-05-31,2020-06-06,25-29,זכר,1864,26.0,0.0
2020-05-31,2020-06-06,25-29,לא ידוע,47,<15,0.0
2020-05-31,2020-06-06,25-29,נקבה,3060,25.0,0.0
2020-05-31,2020-06-06,30-34,זכר,2327,38.0,0.0
2020-05-31,2020-06-06,30-34,לא ידוע,81,<15,0.0
2020-05-31,2020-06-06,30-34,נקבה,3432,37.0,0.0
2020-05-31,2020-06-06,35-39,זכר,2149,25.0,0.0
2020-05-31,2020-06-06,35-39,לא ידוע,68,0.0,0.0
2020-05-31,2020-06-06,35-39,נקבה,3402,28.0,0.0
2020-05-31,2020-06-06,40-44,זכר,1997,32.0,0.0
2020-05-31,2020-06-06,40-44,לא ידוע,67,<15,0.0
2020-05-31,2020-06-06,40-44,נקבה,3207,26.0,0.0
2020-05-31,2020-06-06,45-49,זכר,1628,16.0,0.0
2020-05-31,2020-06-06,45-49,לא ידוע,40,<15,0.0
2020-05-31,2020-06-06,45-49,נקבה,2523,20.0,0.0
2020-05-31,2020-06-06,50-54,זכר,1319,22.0,0.0
2020-05-31,2020-06-06,50-54,לא ידוע,33,0.0,0.0
2020-05-31,2020-06-06,50-54,נקבה,2008,19.0,0.0
2020-05-31,2020-06-06,55-59,זכר,1132,<15,<15
2020-05-31,2020-06-06,55-59,לא ידוע,16,0.0,0.0
2020-05-31,2020-06-06,55-59,נקבה,1797,15.0,0.0
2020-05-31,2020-06-06,60-64,זכר,1072,<15,<15
2020-05-31,2020-06-06,60-64,לא ידוע,<15,<15,0.0
2020-05-31,2020-06-06,60-64,נקבה,1593,<15,0.0
2020-05-31,2020-06-06,65-69,זכר,1063,<15,<15
2020-05-31,2020-06-06,65-69,לא ידוע,<15,<15,0.0
2020-05-31,2020-06-06,65-69,נקבה,1318,<15,0.0
2020-05-31,2020-06-06,70-74,זכר,1002,<15,<15
2020-05-31,2020-06-06,70-74,לא ידוע,21,0.0,0.0
2020-05-31,2020-06-06,70-74,נקבה,1308,<15,0.0
2020-05-31,2020-06-06,75-79,זכר,633,<15,<15
2020-05-31,2020-06-06,75-79,לא ידוע,15,0.0,0.0
2020-05-31,2020-06-06,75-79,נקבה,999,<15,0.0
2020-05-31,2020-06-06,80+,זכר,1843,<15,<15
2020-05-31,2020-06-06,80+,לא ידוע,47,0.0,0.0
2020-05-31,2020-06-06,80+,נקבה,3923,<15,<15
2020-05-31,2020-06-06,NULL,זכר,859,18.0,0.0
2020-05-31,2020-06-06,NULL,לא ידוע,600,<15,0.0
2020-05-31,2020-06-06,NULL,נקבה,969,<15,0.0
2020-06-07,2020-06-13,0-19,זכר,16818,228.0,0.0
2020-06-07,2020-06-13,0-19,לא ידוע,283,<15,0.0
2020-06-07,2020-06-13,0-19,נקבה,15547,184.0,0.0
2020-06-07,2020-06-13,20-24,זכר,2280,46.0,0.0
2020-06-07,2020-06-13,20-24,לא ידוע,23,0.0,0.0
2020-06-07,2020-06-13,20-24,נקבה,3266,59.0,0.0
2020-06-07,2020-06-13,25-29,זכר,2570,52.0,0.0
2020-06-07,2020-06-13,25-29,לא ידוע,30,0.0,0.0
2020-06-07,2020-06-13,25-29,נקבה,4021,46.0,0.0
2020-06-07,2020-06-13,30-34,זכר,3106,59.0,0.0
2020-06-07,2020-06-13,30-34,לא ידוע,37,<15,0.0
2020-06-07,2020-06-13,30-34,נקבה,4592,47.0,0.0
2020-06-07,2020-06-13,35-39,זכר,2961,43.0,0.0
2020-06-07,2020-06-13,35-39,לא ידוע,36,<15,0.0
2020-06-07,2020-06-13,35-39,נקבה,4322,42.0,0.0
2020-06-07,2020-06-13,40-44,זכר,2467,43.0,0.0
2020-06-07,2020-06-13,40-44,לא ידוע,23,0.0,0.0
2020-06-07,2020-06-13,40-44,נקבה,3937,48.0,0.0
2020-06-07,2020-06-13,45-49,זכר,2013,32.0,0.0
2020-06-07,2020-06-13,45-49,לא ידוע,32,0.0,0.0
2020-06-07,2020-06-13,45-49,נקבה,2998,45.0,0.0
2020-06-07,2020-06-13,50-54,זכר,1514,39.0,0.0
2020-06-07,2020-06-13,50-54,לא ידוע,<15,0.0,0.0
2020-06-07,2020-06-13,50-54,נקבה,2357,34.0,0.0
2020-06-07,2020-06-13,55-59,זכר,1264,19.0,0.0
2020-06-07,2020-06-13,55-59,לא ידוע,18,0.0,0.0
2020-06-07,2020-06-13,55-59,נקבה,2310,25.0,0.0
2020-06-07,2020-06-13,60-64,זכר,1332,17.0,0.0
2020-06-07,2020-06-13,60-64,לא ידוע,<15,0.0,0.0
2020-06-07,2020-06-13,60-64,נקבה,2054,20.0,0.0
2020-06-07,2020-06-13,65-69,זכר,1149,18.0,<15
2020-06-07,2020-06-13,65-69,לא ידוע,<15,<15,0.0
2020-06-07,2020-06-13,65-69,נקבה,1512,<15,0.0
2020-06-07,2020-06-13,70-74,זכר,990,<15,0.0
2020-06-07,2020-06-13,70-74,לא ידוע,<15,<15,0.0
2020-06-07,2020-06-13,70-74,נקבה,1511,<15,0.0
2020-06-07,2020-06-13,75-79,זכר,667,<15,<15
2020-06-07,2020-06-13,75-79,לא ידוע,<15,0.0,0.0
2020-06-07,2020-06-13,75-79,נקבה,1098,<15,0.0
2020-06-07,2020-06-13,80+,זכר,1811,<15,<15
2020-06-07,2020-06-13,80+,לא ידוע,30,0.0,0.0
2020-06-07,2020-06-13,80+,נקבה,4022,<15,0.0
2020-06-07,2020-06-13,NULL,זכר,784,26.0,0.0
2020-06-07,2020-06-13,NULL,לא ידוע,358,17.0,0.0
2020-06-07,2020-06-13,NULL,נקבה,812,<15,0.0
2020-06-14,2020-06-20,0-19,זכר,12598,238.0,0.0
2020-06-14,2020-06-20,0-19,לא ידוע,223,0.0,0.0
2020-06-14,2020-06-20,0-19,נקבה,12491,205.0,0.0
2020-06-14,2020-06-20,20-24,זכר,2479,71.0,0.0
2020-06-14,2020-06-20,20-24,לא ידוע,<15,0.0,0.0
2020-06-14,2020-06-20,20-24,נקבה,3121,69.0,0.0
2020-06-14,2020-06-20,25-29,זכר,2776,77.0,<15
2020-06-14,2020-06-20,25-29,לא ידוע,<15,0.0,0.0
2020-06-14,2020-06-20,25-29,נקבה,3876,79.0,0.0
2020-06-14,2020-06-20,30-34,זכר,2872,86.0,0.0
2020-06-14,2020-06-20,30-34,לא ידוע,16,0.0,0.0
2020-06-14,2020-06-20,30-34,נקבה,3964,66.0,0.0
2020-06-14,2020-06-20,35-39,זכר,2685,53.0,0.0
2020-06-14,2020-06-20,35-39,לא ידוע,<15,0.0,0.0
2020-06-14,2020-06-20,35-39,נקבה,3923,61.0,0.0
2020-06-14,2020-06-20,40-44,זכר,2385,53.0,0.0
2020-06-14,2020-06-20,40-44,לא ידוע,<15,0.0,0.0
2020-06-14,2020-06-20,40-44,נקבה,3666,61.0,0.0
2020-06-14,2020-06-20,45-49,זכר,1945,58.0,0.0
2020-06-14,2020-06-20,45-49,לא ידוע,<15,0.0,0.0
2020-06-14,2020-06-20,45-49,נקבה,2897,36.0,0.0
2020-06-14,2020-06-20,50-54,זכר,1507,44.0,0.0
2020-06-14,2020-06-20,50-54,לא ידוע,<15,<15,0.0
2020-06-14,2020-06-20,50-54,נקבה,2564,50.0,0.0
2020-06-14,2020-06-20,55-59,זכר,1408,33.0,0.0
2020-06-14,2020-06-20,55-59,לא ידוע,<15,0.0,0.0
2020-06-14,2020-06-20,55-59,נקבה,2310,38.0,0.0
2020-06-14,2020-06-20,60-64,זכר,1377,35.0,0.0
2020-06-14,2020-06-20,60-64,לא ידוע,<15,0.0,0.0
2020-06-14,2020-06-20,60-64,נקבה,1971,24.0,0.0
2020-06-14,2020-06-20,65-69,זכר,1230,21.0,0.0
2020-06-14,2020-06-20,65-69,לא ידוע,<15,0.0,0.0
2020-06-14,2020-06-20,65-69,נקבה,1587,27.0,0.0
2020-06-14,2020-06-20,70-74,זכר,1089,29.0,<15
2020-06-14,2020-06-20,70-74,לא ידוע,<15,0.0,0.0
2020-06-14,2020-06-20,70-74,נקבה,1418,23.0,<15
2020-06-14,2020-06-20,75-79,זכר,726,<15,<15
2020-06-14,2020-06-20,75-79,נקבה,976,16.0,0.0
2020-06-14,2020-06-20,80+,זכר,2120,<15,<15
2020-06-14,2020-06-20,80+,לא ידוע,25,0.0,0.0
2020-06-14,2020-06-20,80+,נקבה,4829,34.0,0.0
2020-06-14,2020-06-20,NULL,זכר,653,24.0,0.0
2020-06-14,2020-06-20,NULL,לא ידוע,283,27.0,0.0
2020-06-14,2020-06-20,NULL,נקבה,728,17.0,0.0
2020-06-21,2020-06-27,0-19,זכר,15840,474.0,0.0
2020-06-21,2020-06-27,0-19,לא ידוע,229,<15,0.0
2020-06-21,2020-06-27,0-19,נקבה,14934,367.0,<15
2020-06-21,2020-06-27,20-24,זכר,3384,159.0,0.0
2020-06-21,2020-06-27,20-24,לא ידוע,<15,0.0,0.0
2020-06-21,2020-06-27,20-24,נקבה,3779,142.0,0.0
2020-06-21,2020-06-27,25-29,זכר,3228,138.0,0.0
2020-06-21,2020-06-27,25-29,לא ידוע,<15,0.0,0.0
2020-06-21,2020-06-27,25-29,נקבה,4380,120.0,0.0
2020-06-21,2020-06-27,30-34,זכר,3363,109.0,0.0
2020-06-21,2020-06-27,30-34,לא ידוע,<15,0.0,0.0
2020-06-21,2020-06-27,30-34,נקבה,4468,88.0,0.0
2020-06-21,2020-06-27,35-39,זכר,3256,96.0,0.0
2020-06-21,2020-06-27,35-39,לא ידוע,<15,0.0,0.0
2020-06-21,2020-06-27,35-39,נקבה,4299,95.0,0.0
2020-06-21,2020-06-27,40-44,זכר,2635,87.0,0.0
2020-06-21,2020-06-27,40-44,לא ידוע,<15,0.0,0.0
2020-06-21,2020-06-27,40-44,נקבה,4077,115.0,0.0
2020-06-21,2020-06-27,45-49,זכר,2363,81.0,0.0
2020-06-21,2020-06-27,45-49,לא ידוע,<15,<15,0.0
2020-06-21,2020-06-27,45-49,נקבה,3308,81.0,0.0
2020-06-21,2020-06-27,50-54,זכר,1819,74.0,0.0
2020-06-21,2020-06-27,50-54,לא ידוע,<15,0.0,0.0
2020-06-21,2020-06-27,50-54,נקבה,2773,89.0,0.0
2020-06-21,2020-06-27,55-59,זכר,1667,63.0,<15
2020-06-21,2020-06-27,55-59,לא ידוע,<15,0.0,0.0
2020-06-21,2020-06-27,55-59,נקבה,2445,69.0,0.0
2020-06-21,2020-06-27,60-64,זכר,1583,48.0,0.0
2020-06-21,2020-06-27,60-64,נקבה,2108,48.0,0.0
2020-06-21,2020-06-27,65-69,זכר,1436,42.0,<15
2020-06-21,2020-06-27,65-69,לא ידוע,<15,0.0,0.0
2020-06-21,2020-06-27,65-69,נקבה,1717,28.0,0.0
2020-06-21,2020-06-27,70-74,זכר,1270,29.0,<15
2020-06-21,2020-06-27,70-74,לא ידוע,<15,0.0,0.0
2020-06-21,2020-06-27,70-74,נקבה,1432,22.0,0.0
2020-06-21,2020-06-27,75-79,זכר,821,21.0,<15
2020-06-21,2020-06-27,75-79,נקבה,1055,15.0,<15
2020-06-21,2020-06-27,80+,זכר,2187,33.0,<15
2020-06-21,2020-06-27,80+,לא ידוע,<15,0.0,0.0
2020-06-21,2020-06-27,80+,נקבה,5027,36.0,<15
2020-06-21,2020-06-27,NULL,זכר,651,22.0,0.0
2020-06-21,2020-06-27,NULL,לא ידוע,327,19.0,0.0
2020-06-21,2020-06-27,NULL,נקבה,648,19.0,0.0
2020-06-28,2020-07-04,0-19,זכר,19633,944.0,0.0
2020-06-28,2020-07-04,0-19,לא ידוע,398,16.0,0.0
2020-06-28,2020-07-04,0-19,נקבה,17567,673.0,0.0
2020-06-28,2020-07-04,20-24,זכר,4895,370.0,0.0
2020-06-28,2020-07-04,20-24,לא ידוע,<15,0.0,0.0
2020-06-28,2020-07-04,20-24,נקבה,5375,329.0,0.0
2020-06-28,2020-07-04,25-29,זכר,4745,356.0,0.0
2020-06-28,2020-07-04,25-29,לא ידוע,18,0.0,0.0
2020-06-28,2020-07-04,25-29,נקבה,6033,286.0,0.0
2020-06-28,2020-07-04,30-34,זכר,4681,263.0,0.0
2020-06-28,2020-07-04,30-34,לא ידוע,26,0.0,0.0
2020-06-28,2020-07-04,30-34,נקבה,5659,213.0,0.0
2020-06-28,2020-07-04,35-39,זכר,4297,228.0,0.0
2020-06-28,2020-07-04,35-39,לא ידוע,23,0.0,0.0
2020-06-28,2020-07-04,35-39,נקבה,5431,207.0,0.0
2020-06-28,2020-07-04,40-44,זכר,3680,181.0,0.0
2020-06-28,2020-07-04,40-44,לא ידוע,<15,0.0,0.0
2020-06-28,2020-07-04,40-44,נקבה,4900,158.0,0.0
2020-06-28,2020-07-04,45-49,זכר,3362,203.0,0.0
2020-06-28,2020-07-04,45-49,לא ידוע,<15,0.0,0.0
2020-06-28,2020-07-04,45-49,נקבה,4436,167.0,0.0
2020-06-28,2020-07-04,50-54,זכר,2708,157.0,0.0
2020-06-28,2020-07-04,50-54,לא ידוע,<15,0.0,0.0
2020-06-28,2020-07-04,50-54,נקבה,3735,146.0,0.0
2020-06-28,2020-07-04,55-59,זכר,2404,115.0,0.0
2020-06-28,2020-07-04,55-59,לא ידוע,<15,0.0,0.0
2020-06-28,2020-07-04,55-59,נקבה,3340,121.0,0.0
2020-06-28,2020-07-04,60-64,זכר,2299,103.0,0.0
2020-06-28,2020-07-04,60-64,לא ידוע,<15,0.0,0.0
2020-06-28,2020-07-04,60-64,נקבה,2724,89.0,<15
2020-06-28,2020-07-04,65-69,זכר,1879,74.0,<15
2020-06-28,2020-07-04,65-69,לא ידוע,<15,0.0,0.0
2020-06-28,2020-07-04,65-69,נקבה,2033,72.0,0.0
2020-06-28,2020-07-04,70-74,זכר,1516,52.0,0.0
2020-06-28,2020-07-04,70-74,לא ידוע,<15,0.0,0.0
2020-06-28,2020-07-04,70-74,נקבה,1725,48.0,0.0
2020-06-28,2020-07-04,75-79,זכר,980,29.0,<15
2020-06-28,2020-07-04,75-79,לא ידוע,<15,0.0,0.0
2020-06-28,2020-07-04,75-79,נקבה,1175,26.0,<15
2020-06-28,2020-07-04,80+,זכר,2421,46.0,<15
2020-06-28,2020-07-04,80+,לא ידוע,<15,0.0,0.0
2020-06-28,2020-07-04,80+,נקבה,5137,74.0,<15
2020-06-28,2020-07-04,NULL,זכר,779,35.0,0.0
2020-06-28,2020-07-04,NULL,לא ידוע,336,<15,0.0
2020-06-28,2020-07-04,NULL,נקבה,711,21.0,0.0
2020-07-05,2020-07-11,0-19,זכר,25628,1394.0,0.0
2020-07-05,2020-07-11,0-19,לא ידוע,671,27.0,0.0
2020-07-05,2020-07-11,0-19,נקבה,24750,1184.0,0.0
2020-07-05,2020-07-11,20-24,זכר,6183,529.0,0.0
2020-07-05,2020-07-11,20-24,לא ידוע,<15,0.0,0.0
2020-07-05,2020-07-11,20-24,נקבה,7898,600.0,0.0
2020-07-05,2020-07-11,25-29,זכר,6435,450.0,0.0
2020-07-05,2020-07-11,25-29,לא ידוע,<15,0.0,0.0
2020-07-05,2020-07-11,25-29,נקבה,8296,455.0,0.0
2020-07-05,2020-07-11,30-34,זכר,6566,405.0,0.0
2020-07-05,2020-07-11,30-34,לא ידוע,<15,0.0,0.0
2020-07-05,2020-07-11,30-34,נקבה,7819,311.0,0.0
2020-07-05,2020-07-11,35-39,זכר,5558,299.0,0.0
2020-07-05,2020-07-11,35-39,לא ידוע,<15,0.0,0.0
2020-07-05,2020-07-11,35-39,נקבה,7102,298.0,0.0
2020-07-05,2020-07-11,40-44,זכר,4822,289.0,0.0
2020-07-05,2020-07-11,40-44,לא ידוע,15,<15,0.0
2020-07-05,2020-07-11,40-44,נקבה,6520,290.0,0.0
2020-07-05,2020-07-11,45-49,זכר,4177,278.0,0.0
2020-07-05,2020-07-11,45-49,לא ידוע,<15,<15,0.0
2020-07-05,2020-07-11,45-49,נקבה,5774,284.0,0.0
2020-07-05,2020-07-11,50-54,זכר,3271,192.0,0.0
2020-07-05,2020-07-11,50-54,לא ידוע,<15,0.0,0.0
2020-07-05,2020-07-11,50-54,נקבה,4692,187.0,0.0
2020-07-05,2020-07-11,55-59,זכר,2899,176.0,<15
2020-07-05,2020-07-11,55-59,לא ידוע,<15,<15,0.0
2020-07-05,2020-07-11,55-59,נקבה,4259,184.0,0.0
2020-07-05,2020-07-11,60-64,זכר,2663,112.0,<15
2020-07-05,2020-07-11,60-64,לא ידוע,<15,0.0,0.0
2020-07-05,2020-07-11,60-64,נקבה,3403,142.0,0.0
2020-07-05,2020-07-11,65-69,זכר,2213,99.0,0.0
2020-07-05,2020-07-11,65-69,לא ידוע,<15,0.0,0.0
2020-07-05,2020-07-11,65-69,נקבה,2480,104.0,0.0
2020-07-05,2020-07-11,70-74,זכר,1817,72.0,<15
2020-07-05,2020-07-11,70-74,לא ידוע,<15,0.0,0.0
2020-07-05,2020-07-11,70-74,נקבה,2040,68.0,<15
2020-07-05,2020-07-11,75-79,זכר,1221,43.0,<15
2020-07-05,2020-07-11,75-79,לא ידוע,<15,0.0,0.0
2020-07-05,2020-07-11,75-79,נקבה,1370,41.0,<15
2020-07-05,2020-07-11,80+,זכר,2785,66.0,<15
2020-07-05,2020-07-11,80+,לא ידוע,<15,0.0,0.0
2020-07-05,2020-07-11,80+,נקבה,6676,111.0,<15
2020-07-05,2020-07-11,NULL,זכר,985,36.0,0.0
2020-07-05,2020-07-11,NULL,לא ידוע,517,30.0,0.0
2020-07-05,2020-07-11,NULL,נקבה,831,25.0,0.0
2020-07-12,2020-07-18,0-19,זכר,22890,1788.0,0.0
2020-07-12,2020-07-18,0-19,לא ידוע,505,34.0,0.0
2020-07-12,2020-07-18,0-19,נקבה,21209,1627.0,<15
2020-07-12,2020-07-18,20-24,זכר,6795,667.0,0.0
2020-07-12,2020-07-18,20-24,לא ידוע,<15,0.0,0.0
2020-07-12,2020-07-18,20-24,נקבה,8000,768.0,0.0
2020-07-12,2020-07-18,25-29,זכר,6429,558.0,0.0
2020-07-12,2020-07-18,25-29,לא ידוע,<15,0.0,0.0
2020-07-12,2020-07-18,25-29,נקבה,7987,518.0,0.0
2020-07-12,2020-07-18,30-34,זכר,5930,469.0,0.0
2020-07-12,2020-07-18,30-34,לא ידוע,27,0.0,0.0
2020-07-12,2020-07-18,30-34,נקבה,7720,469.0,0.0
2020-07-12,2020-07-18,35-39,זכר,5045,385.0,0.0
2020-07-12,2020-07-18,35-39,לא ידוע,32,<15,0.0
2020-07-12,2020-07-18,35-39,נקבה,7030,388.0,0.0
2020-07-12,2020-07-18,40-44,זכר,4623,343.0,0.0
2020-07-12,2020-07-18,40-44,לא ידוע,32,<15,0.0
2020-07-12,2020-07-18,40-44,נקבה,6654,386.0,0.0
2020-07-12,2020-07-18,45-49,זכר,4126,343.0,0.0
2020-07-12,2020-07-18,45-49,לא ידוע,16,0.0,0.0
2020-07-12,2020-07-18,45-49,נקבה,6179,352.0,<15
2020-07-12,2020-07-18,50-54,זכר,3536,300.0,0.0
2020-07-12,2020-07-18,50-54,לא ידוע,<15,<15,0.0
2020-07-12,2020-07-18,50-54,נקבה,5336,294.0,0.0
2020-07-12,2020-07-18,55-59,זכר,3083,216.0,0.0
2020-07-12,2020-07-18,55-59,לא ידוע,<15,<15,0.0
2020-07-12,2020-07-18,55-59,נקבה,4809,234.0,<15
2020-07-12,2020-07-18,60-64,זכר,2828,188.0,0.0
2020-07-12,2020-07-18,60-64,לא ידוע,<15,0.0,0.0
2020-07-12,2020-07-18,60-64,נקבה,3973,189.0,<15
2020-07-12,2020-07-18,65-69,זכר,2371,134.0,<15
2020-07-12,2020-07-18,65-69,לא ידוע,<15,0.0,0.0
2020-07-12,2020-07-18,65-69,נקבה,2930,132.0,<15
2020-07-12,2020-07-18,70-74,זכר,2121,107.0,<15
2020-07-12,2020-07-18,70-74,לא ידוע,<15,0.0,0.0
2020-07-12,2020-07-18,70-74,נקבה,2532,94.0,0.0
2020-07-12,2020-07-18,75-79,זכר,1342,56.0,<15
2020-07-12,2020-07-18,75-79,נקבה,1908,64.0,<15
2020-07-12,2020-07-18,80+,זכר,3809,81.0,16.0
2020-07-12,2020-07-18,80+,נקבה,9483,134.0,21.0
2020-07-12,2020-07-18,NULL,זכר,854,44.0,0.0
2020-07-12,2020-07-18,NULL,לא ידוע,645,33.0,0.0
2020-07-12,2020-07-18,NULL,נקבה,880,24.0,0.0
2020-07-19,2020-07-25,0-19,זכר,18603,2054.0,0.0
2020-07-19,2020-07-25,0-19,לא ידוע,71,<15,0.0
2020-07-19,2020-07-25,0-19,נקבה,17414,1766.0,0.0
2020-07-19,2020-07-25,20-24,זכר,5958,706.0,0.0
2020-07-19,2020-07-25,20-24,לא ידוע,<15,<15,0.0
2020-07-19,2020-07-25,20-24,נקבה,6987,690.0,0.0
2020-07-19,2020-07-25,25-29,זכר,5712,479.0,0.0
2020-07-19,2020-07-25,25-29,לא ידוע,<15,0.0,0.0
2020-07-19,2020-07-25,25-29,נקבה,7377,532.0,0.0
2020-07-19,2020-07-25,30-34,זכר,5277,432.0,0.0
2020-07-19,2020-07-25,30-34,לא ידוע,<15,<15,0.0
2020-07-19,2020-07-25,30-34,נקבה,7387,459.0,0.0
2020-07-19,2020-07-25,35-39,זכר,4667,379.0,0.0
2020-07-19,2020-07-25,35-39,לא ידוע,17,0.0,0.0
2020-07-19,2020-07-25,35-39,נקבה,6623,433.0,0.0
2020-07-19,2020-07-25,40-44,זכר,4160,341.0,0.0
2020-07-19,2020-07-25,40-44,לא ידוע,16,0.0,0.0
2020-07-19,2020-07-25,40-44,נקבה,6167,440.0,0.0
2020-07-19,2020-07-25,45-49,זכר,3716,324.0,0.0
2020-07-19,2020-07-25,45-49,לא ידוע,<15,0.0,0.0
2020-07-19,2020-07-25,45-49,נקבה,5940,409.0,0.0
2020-07-19,2020-07-25,50-54,זכר,3159,275.0,<15
2020-07-19,2020-07-25,50-54,לא ידוע,<15,0.0,0.0
2020-07-19,2020-07-25,50-54,נקבה,5144,338.0,<15
2020-07-19,2020-07-25,55-59,זכר,2852,232.0,0.0
2020-07-19,2020-07-25,55-59,לא ידוע,<15,<15,0.0
2020-07-19,2020-07-25,55-59,נקבה,4779,242.0,0.0
2020-07-19,2020-07-25,60-64,זכר,2796,203.0,<15
2020-07-19,2020-07-25,60-64,נקבה,4030,219.0,0.0
2020-07-19,2020-07-25,65-69,זכר,2384,132.0,<15
2020-07-19,2020-07-25,65-69,לא ידוע,<15,0.0,0.0
2020-07-19,2020-07-25,65-69,נקבה,3174,157.0,0.0
2020-07-19,2020-07-25,70-74,זכר,2145,103.0,<15
2020-07-19,2020-07-25,70-74,לא ידוע,<15,0.0,0.0
2020-07-19,2020-07-25,70-74,נקבה,2948,105.0,<15
2020-07-19,2020-07-25,75-79,זכר,1440,60.0,<15
2020-07-19,2020-07-25,75-79,נקבה,2238,59.0,<15
2020-07-19,2020-07-25,80+,זכר,4217,84.0,16.0
2020-07-19,2020-07-25,80+,לא ידוע,<15,0.0,0.0
2020-07-19,2020-07-25,80+,נקבה,10457,134.0,35.0
2020-07-19,2020-07-25,NULL,זכר,941,36.0,0.0
2020-07-19,2020-07-25,NULL,לא ידוע,505,22.0,0.0
2020-07-19,2020-07-25,NULL,נקבה,844,27.0,0.0
2020-07-26,2020-08-01,0-19,זכר,15605,1954.0,0.0
2020-07-26,2020-08-01,0-19,לא ידוע,113,18.0,0.0
2020-07-26,2020-08-01,0-19,נקבה,14363,1665.0,0.0
2020-07-26,2020-08-01,20-24,זכר,5338,696.0,0.0
2020-07-26,2020-08-01,20-24,לא ידוע,<15,0.0,0.0
2020-07-26,2020-08-01,20-24,נקבה,5909,602.0,0.0
2020-07-26,2020-08-01,25-29,זכר,4915,427.0,0.0
2020-07-26,2020-08-01,25-29,לא ידוע,<15,0.0,0.0
2020-07-26,2020-08-01,25-29,נקבה,6399,465.0,0.0
2020-07-26,2020-08-01,30-34,זכר,4737,401.0,0.0
2020-07-26,2020-08-01,30-34,לא ידוע,23,<15,0.0
2020-07-26,2020-08-01,30-34,נקבה,6437,418.0,0.0
2020-07-26,2020-08-01,35-39,זכר,4117,328.0,0.0
2020-07-26,2020-08-01,35-39,לא ידוע,25,<15,0.0
